timestamp_s,volume_m3,tonnage_ton,max_height_m,mean_height_m
0.00,2.5842691660758232,1.1887638163948788,0.8722581011431808,0.5835081514893817
5.00,2.5693918546010917,1.1819202531165023,0.8677398359140154,0.5805569755184657
10.00,1.8908419699295764,0.8697873061676052,0.8514305346279633,0.5037449902490877
15.00,1.6617797571620085,0.764418688294524,0.8658374468692834,0.5169963932045996
