timestamp_s,volume_m3,tonnage_ton,max_height_m,mean_height_m
0.00,1.6075469686872896,0.7394716055961532,0.8616435893048541,0.5136770751328976
3.00,1.7641214709532553,0.8114958766384975,0.8851344944135502,0.5174560069236767
6.00,1.7357810341408209,0.7984592757047776,0.8314167411496681,0.4799058333720754
9.00,1.8971412538168864,0.8726849767557677,0.7956062228699188,0.5252747823263061
12.00,2.3776533410319964,1.0937205368747185,0.8590670867062995,0.578188941035436
15.00,2.3963128568477767,1.1023039141499773,0.8494295792774297,0.556697015290813
